71,06/01/2025,30,1469,202.2,1266.8,105364.66,114014.25,240,1.2,56
72,07/01/2025,31,1469,162.48,1306.52,105202.19,114014.25,240,1.2,56
73,08/01/2025,31,1469,164.49,1304.51,105037.69,114014.25,240,1.2,56
74,09/01/2025,30,1469,208.55,1260.45,104829.15,114014.25,240,1.2,56
75,10/01/2025,31,1469,169.12,1299.88,104660.03,114014.25,240,1.2,56
76,11/01/2025,30,1469,213.08,1255.92,104446.95,114014.25,240,1.2,56
77,12/01/2025,31,1469,173.86,1295.14,104273.09,114014.25,240,1.2,56
78,01/01/2026,31,1469,176.01,1292.99,104097.08,114014.25,240,1.2,56
79,02/01/2026,28,1469,303.11,1165.89,103793.96,114014.25,240,1.2,56
80,03/01/2026,31,1469,181.95,1287.05,103612.01,114014.25,240,1.2,56
81,04/01/2026,30,1469,225.66,1243.34,103386.35,114014.25,240,1.2,56
82,05/01/2026,31,1469,187.01,1281.99,103199.34,114014.25,240,1.2,56
83,06/01/2026,30,1469,230.61,1238.39,102968.74,114014.25,240,1.2,56
84,07/01/2026,31,1469,192.19,1276.81,102776.55,114014.25,240,1.2,56
85,08/01/2026,31,1469,194.57,1274.43,102581.98,114014.25,240,1.2,56
86,09/01/2026,30,1469,238.02,1230.98,102343.96,114014.25,240,1.2,56
87,10/01/2026,31,1469,199.93,1269.07,102144.03,114014.25,240,1.2,56
88,11/01/2026,30,1469,243.27,1225.73,101900.75,114014.25,240,1.2,56
89,12/01/2026,31,1469,205.43,1263.57,101695.32,114014.25,240,1.2,56
90,01/01/2027,31,1469,207.98,1261.02,101487.35,114014.25,240,1.2,56
91,02/01/2027,28,1469,332.34,1136.66,101155,114014.25,240,1.2,56
92,03/01/2027,31,1469,214.68,1254.32,100940.33,114014.25,240,1.2,56
93,04/01/2027,30,1469,257.72,1211.28,100682.61,114014.25,240,1.2,56
94,05/01/2027,31,1469,220.54,1248.46,100462.07,114014.25,240,1.2,56
95,06/01/2027,30,1469,263.46,1205.54,100198.62,114014.25,240,1.2,56
96,07/01/2027,31,1469,226.54,1242.46,99972.08,114014.25,240,1.2,56
97,08/01/2027,31,1469,229.35,1239.65,99742.74,114014.25,240,1.2,56
98,09/01/2027,30,1469,272.09,1196.91,99470.65,114014.25,240,1.2,56
99,10/01/2027,31,1469,235.56,1233.44,99235.08,114014.25,240,1.2,56
100,11/01/2027,30,1469,278.18,1190.82,98956.91,114014.25,240,1.2,56
101,12/01/2027,31,1469,241.93,1227.07,98714.97,114014.25,240,1.2,56
102,01/01/2028,31,1469,244.93,1224.07,98470.04,114014.25,240,1.2,56
103,02/01/2028,29,1469,326.75,1142.25,98143.29,114014.25,240,1.2,56
104,03/01/2028,31,1469,252.02,1216.98,97891.27,114014.25,240,1.2,56
105,04/01/2028,30,1469,294.3,1174.7,97596.96,114014.25,240,1.2,56
106,05/01/2028,31,1469,258.8,1210.2,97338.16,114014.25,240,1.2,56
107,06/01/2028,30,1469,300.94,1168.06,97037.22,114014.25,240,1.2,56
108,07/01/2028,31,1469,265.74,1203.26,96771.48,114014.25,240,1.2,56
109,08/01/2028,31,1469,269.03,1199.97,96502.45,114014.25,240,1.2,56
110,09/01/2028,30,1469,310.97,1158.03,96191.48,114014.25,240,1.2,56
111,10/01/2028,31,1469,276.23,1192.77,95915.25,114014.25,240,1.2,56
112,11/01/2028,30,1469,318.02,1150.98,95597.24,114014.25,240,1.2,56
113,12/01/2028,31,1469,283.59,1185.41,95313.64,114014.25,240,1.2,56
114,01/01/2029,31,1469,287.11,1181.89,95026.53,114014.25,240,1.2,56
115,02/01/2029,28,1469,404.7,1064.3,94621.83,114014.25,240,1.2,56
116,03/01/2029,31,1469,295.69,1173.31,94326.14,114014.25,240,1.2,56
117,04/01/2029,30,1469,337.09,1131.91,93989.05,114014.25,240,1.2,56
118,05/01/2029,31,1469,303.54,1165.46,93685.52,114014.25,240,1.2,56
119,06/01/2029,30,1469,344.77,1124.23,93340.74,114014.25,240,1.2,56
120,07/01/2029,31,1469,311.57,1157.43,93029.17,114014.25,240,1.2,56
121,08/01/2029,31,1469,315.44,1153.56,92713.73,114014.25,240,1.2,56
122,09/01/2029,30,1469,356.44,1112.56,92357.29,114014.25,240,1.2,56
123,10/01/2029,31,1469,323.77,1145.23,92033.52,114014.25,240,1.2,56
124,11/01/2029,30,1469,364.6,1104.4,91668.93,114014.25,240,1.2,56
125,12/01/2029,31,1469,332.31,1136.69,91336.62,114014.25,240,1.2,56
126,01/01/2030,31,1469,336.43,1132.57,91000.2,114014.25,240,1.2,56
127,02/01/2030,28,1469,449.8,1019.2,90550.4,114014.25,240,1.2,56
128,03/01/2030,31,1469,346.18,1122.82,90204.22,114014.25,240,1.2,56
129,04/01/2030,30,1469,386.55,1082.45,89817.67,114014.25,240,1.2,56
130,05/01/2030,31,1469,355.26,1113.74,89462.41,114014.25,240,1.2,56
131,06/01/2030,30,1469,395.45,1073.55,89066.96,114014.25,240,1.2,56
132,07/01/2030,31,1469,364.57,1104.43,88702.39,114014.25,240,1.2,56
133,08/01/2030,31,1469,369.09,1099.91,88333.3,114014.25,240,1.2,56
134,09/01/2030,30,1469,409,1060,87924.3,114014.25,240,1.2,56
135,10/01/2030,31,1469,378.74,1090.26,87545.56,114014.25,240,1.2,56
